t	stream	y_obs	y_pred_q05	y_pred_q25	y_pred_q50	y_pred_q75	y_pred_q95	log_score	crps	pit	ess
7	joint	82	30.000000	36.750000	41.000000	47.000000	55.000000	-14.473119	36.003631	1.000000	19.69
7	weekly_cases	82	30.000000	36.750000	41.000000	47.000000	55.000000	-14.473119	36.003631	1.000000	19.69
14	joint	98	26.000000	33.000000	39.000000	45.000000	54.000000	-14.716754	53.904801	1.000000	1.01
14	weekly_cases	98	26.000000	33.000000	39.000000	45.000000	54.000000	-14.716754	53.904801	1.000000	1.01
21	joint	118	42.000000	50.000000	56.000000	63.000000	72.050000	-16.098152	56.104197	1.000000	3.33
21	weekly_cases	118	42.000000	50.000000	56.000000	63.000000	72.050000	-16.098152	56.104197	1.000000	3.33
28	joint	153	60.000000	78.000000	89.000000	100.000000	118.000000	-9.235653	54.135296	0.999000	36.20
28	weekly_cases	153	60.000000	78.000000	89.000000	100.000000	118.000000	-9.235653	54.135296	0.999000	36.20
35	joint	206	102.000000	129.000000	150.000000	172.000000	207.000000	-5.851075	38.178827	0.947000	544.14
35	weekly_cases	206	102.000000	129.000000	150.000000	172.000000	207.000000	-5.851075	38.178827	0.947000	544.14
42	joint	217	154.000000	189.000000	218.000000	248.000000	308.000000	-4.711754	10.538692	0.498000	1545.31
42	weekly_cases	217	154.000000	189.000000	218.000000	248.000000	308.000000	-4.711754	10.538692	0.498000	1545.31
49	joint	226	168.000000	207.750000	245.000000	287.000000	360.000000	-4.953074	16.195304	0.368500	1339.70
49	weekly_cases	226	168.000000	207.750000	245.000000	287.000000	360.000000	-4.953074	16.195304	0.368500	1339.70
56	joint	239	175.000000	217.000000	252.000000	293.250000	370.050000	-4.939358	14.536956	0.403000	1388.89
56	weekly_cases	239	175.000000	217.000000	252.000000	293.250000	370.050000	-4.939358	14.536956	0.403000	1388.89
63	joint	279	182.950000	228.000000	264.000000	305.000000	388.000000	-5.092196	15.217147	0.601000	1371.38
63	weekly_cases	279	182.950000	228.000000	264.000000	305.000000	388.000000	-5.092196	15.217147	0.601000	1371.38
70	joint	244	211.000000	265.000000	307.000000	358.000000	442.000000	-5.405648	39.057645	0.153000	981.37
70	weekly_cases	244	211.000000	265.000000	307.000000	358.000000	442.000000	-5.405648	39.057645	0.153000	981.37
77	joint	286	199.000000	243.000000	283.000000	326.000000	409.050000	-5.063895	14.591031	0.526000	1429.40
77	weekly_cases	286	199.000000	243.000000	283.000000	326.000000	409.050000	-5.063895	14.591031	0.526000	1429.40
84	joint	363	215.950000	267.000000	310.000000	359.000000	450.050000	-5.545170	31.240560	0.765500	1142.84
84	weekly_cases	363	215.950000	267.000000	310.000000	359.000000	450.050000	-5.545170	31.240560	0.765500	1142.84
91	joint	300	273.000000	335.000000	392.000000	454.000000	577.050000	-5.826336	57.281241	0.117000	839.87
91	weekly_cases	300	273.000000	335.000000	392.000000	454.000000	577.050000	-5.826336	57.281241	0.117000	839.87
98	joint	324	247.000000	306.750000	353.000000	408.000000	516.050000	-5.236695	22.337365	0.345500	1373.94
98	weekly_cases	324	247.000000	306.750000	353.000000	408.000000	516.050000	-5.236695	22.337365	0.345500	1373.94
105	joint	273	250.000000	308.000000	350.000000	407.000000	512.000000	-5.706734	50.696534	0.117000	871.22
105	weekly_cases	273	250.000000	308.000000	350.000000	407.000000	512.000000	-5.706734	50.696534	0.117000	871.22
112	joint	283	211.950000	258.000000	295.500000	340.000000	421.000000	-4.989573	15.362402	0.413000	1499.68
112	weekly_cases	283	211.950000	258.000000	295.500000	340.000000	421.000000	-4.989573	15.362402	0.413000	1499.68
119	joint	207	192.000000	232.000000	265.000000	301.000000	365.000000	-5.426369	36.604496	0.106000	924.92
119	weekly_cases	207	192.000000	232.000000	265.000000	301.000000	365.000000	-5.426369	36.604496	0.106000	924.92
126	joint	213	156.000000	193.000000	222.000000	256.000000	313.000000	-4.730474	11.726797	0.436500	1520.79
126	weekly_cases	213	156.000000	193.000000	222.000000	256.000000	313.000000	-4.730474	11.726797	0.436500	1520.79
133	joint	210	152.000000	190.000000	223.000000	264.000000	328.050000	-4.833636	13.788748	0.417500	1373.97
133	weekly_cases	210	152.000000	190.000000	223.000000	264.000000	328.050000	-4.833636	13.788748	0.417500	1373.97
140	joint	213	156.000000	195.000000	230.000000	266.000000	333.000000	-4.860921	14.453494	0.384500	1360.83
140	weekly_cases	213	156.000000	195.000000	230.000000	266.000000	333.000000	-4.860921	14.453494	0.384500	1360.83
147	joint	217	162.000000	203.000000	235.000000	275.000000	340.000000	-4.875509	15.057054	0.372000	1367.86
147	weekly_cases	217	162.000000	203.000000	235.000000	275.000000	340.000000	-4.875509	15.057054	0.372000	1367.86
154	joint	271	166.000000	207.000000	240.500000	281.000000	351.100000	-5.179676	19.152344	0.701000	1226.54
154	weekly_cases	271	166.000000	207.000000	240.500000	281.000000	351.100000	-5.179676	19.152344	0.701000	1226.54
161	joint	242	203.000000	250.000000	292.000000	340.250000	434.000000	-5.269376	31.118290	0.203500	1086.51
161	weekly_cases	242	203.000000	250.000000	292.000000	340.250000	434.000000	-5.269376	31.118290	0.203500	1086.51
168	joint	199	194.000000	237.000000	276.500000	322.000000	399.000000	-5.855551	51.488863	0.073500	633.71
168	weekly_cases	199	194.000000	237.000000	276.500000	322.000000	399.000000	-5.855551	51.488863	0.073500	633.71
175	joint	139	161.950000	201.000000	232.000000	270.000000	341.050000	-7.015281	70.081988	0.010000	236.11
175	weekly_cases	139	161.950000	201.000000	232.000000	270.000000	341.050000	-7.015281	70.081988	0.010000	236.11
182	joint	129	122.950000	152.000000	179.000000	209.250000	261.000000	-5.324675	32.139444	0.082500	678.26
182	weekly_cases	129	122.950000	152.000000	179.000000	209.250000	261.000000	-5.324675	32.139444	0.082500	678.26
189	joint	130	101.000000	127.000000	151.000000	176.000000	225.050000	-4.554796	13.283133	0.281000	1223.02
189	weekly_cases	130	101.000000	127.000000	151.000000	176.000000	225.050000	-4.554796	13.283133	0.281000	1223.02
196	joint	130	98.000000	124.000000	144.000000	168.000000	216.050000	-4.463678	10.373406	0.337000	1298.97
196	weekly_cases	130	98.000000	124.000000	144.000000	168.000000	216.050000	-4.463678	10.373406	0.337000	1298.97
203	joint	90	98.000000	124.000000	144.000000	168.250000	211.000000	-5.922592	39.161805	0.019500	345.51
203	weekly_cases	90	98.000000	124.000000	144.000000	168.250000	211.000000	-5.922592	39.161805	0.019500	345.51
210	joint	73	75.000000	93.000000	109.000000	127.000000	162.000000	-5.240447	24.956179	0.042500	528.82
210	weekly_cases	73	75.000000	93.000000	109.000000	127.000000	162.000000	-5.240447	24.956179	0.042500	528.82
217	joint	47	56.000000	70.000000	81.000000	93.000000	115.000000	-6.134999	25.395162	0.013000	224.39
217	weekly_cases	47	56.000000	70.000000	81.000000	93.000000	115.000000	-6.134999	25.395162	0.013000	224.39
224	joint	36	36.000000	47.000000	57.000000	67.000000	83.000000	-4.580127	14.086960	0.057500	513.28
224	weekly_cases	36	36.000000	47.000000	57.000000	67.000000	83.000000	-4.580127	14.086960	0.057500	513.28
231	joint	39	25.000000	33.000000	39.000000	46.000000	60.000000	-3.194276	2.347258	0.505500	1563.92
231	weekly_cases	39	25.000000	33.000000	39.000000	46.000000	60.000000	-3.194276	2.347258	0.505500	1563.92
238	joint	21	22.000000	29.000000	35.000000	41.000000	53.000000	-4.314198	9.587452	0.049000	529.39
238	weekly_cases	21	22.000000	29.000000	35.000000	41.000000	53.000000	-4.314198	9.587452	0.049000	529.39
245	joint	27	15.000000	21.000000	26.000000	31.000000	40.000000	-2.987991	1.897795	0.598500	1477.87
245	weekly_cases	27	15.000000	21.000000	26.000000	31.000000	40.000000	-2.987991	1.897795	0.598500	1477.87
252	joint	14	13.000000	19.000000	23.000000	29.000000	39.000000	-3.745306	6.391761	0.073500	610.14
252	weekly_cases	14	13.000000	19.000000	23.000000	29.000000	39.000000	-3.745306	6.391761	0.073500	610.14
259	joint	29	10.000000	14.000000	18.000000	22.000000	29.000000	-4.285444	7.593727	0.952500	514.38
259	weekly_cases	29	10.000000	14.000000	18.000000	22.000000	29.000000	-4.285444	7.593727	0.952500	514.38
266	joint	19	13.000000	19.000000	24.000000	30.000000	40.000000	-3.078200	3.195847	0.270500	1144.12
266	weekly_cases	19	13.000000	19.000000	24.000000	30.000000	40.000000	-3.078200	3.195847	0.270500	1144.12
273	joint	27	13.000000	19.000000	24.000000	30.000000	42.000000	-3.133754	2.249532	0.641000	1305.20
273	weekly_cases	27	13.000000	19.000000	24.000000	30.000000	42.000000	-3.133754	2.249532	0.641000	1305.20
280	joint	38	17.000000	24.000000	31.000000	38.000000	50.000000	-3.626163	4.342935	0.753500	1055.86
280	weekly_cases	38	17.000000	24.000000	31.000000	38.000000	50.000000	-3.626163	4.342935	0.753500	1055.86
287	joint	28	25.000000	35.000000	43.000000	52.000000	68.000000	-4.042753	9.618265	0.105000	663.32
287	weekly_cases	28	25.000000	35.000000	43.000000	52.000000	68.000000	-4.042753	9.618265	0.105000	663.32
294	joint	54	23.000000	31.000000	39.000000	48.000000	64.000000	-4.288576	9.033715	0.865000	748.36
294	weekly_cases	54	23.000000	31.000000	39.000000	48.000000	64.000000	-4.288576	9.033715	0.865000	748.36
301	joint	65	35.000000	49.000000	59.000000	70.000000	92.000000	-3.854942	4.788034	0.664000	1259.39
301	weekly_cases	65	35.000000	49.000000	59.000000	70.000000	92.000000	-3.854942	4.788034	0.664000	1259.39
308	joint	80	47.000000	62.000000	73.000000	87.000000	113.000000	-4.044491	5.419269	0.651500	1259.23
308	weekly_cases	80	47.000000	62.000000	73.000000	87.000000	113.000000	-4.044491	5.419269	0.651500	1259.23
315	joint	57	54.000000	70.000000	82.000000	97.000000	123.000000	-4.656290	16.585038	0.080500	676.97
315	weekly_cases	57	54.000000	70.000000	82.000000	97.000000	123.000000	-4.656290	16.585038	0.080500	676.97
322	joint	65	47.000000	61.000000	73.000000	86.000000	111.000000	-3.808892	5.823322	0.331500	1337.64
322	weekly_cases	65	47.000000	61.000000	73.000000	86.000000	111.000000	-3.808892	5.823322	0.331500	1337.64
329	joint	110	48.000000	64.000000	76.000000	91.000000	117.050000	-5.241381	22.248517	0.923500	543.76
329	weekly_cases	110	48.000000	64.000000	76.000000	91.000000	117.050000	-5.241381	22.248517	0.923500	543.76
336	joint	84	81.950000	104.000000	122.000000	145.000000	186.000000	-5.130898	25.797232	0.067000	586.25
336	weekly_cases	84	81.950000	104.000000	122.000000	145.000000	186.000000	-5.130898	25.797232	0.067000	586.25
343	joint	123	74.000000	94.000000	112.000000	133.000000	169.000000	-4.422183	8.344131	0.657000	1264.79
343	weekly_cases	123	74.000000	94.000000	112.000000	133.000000	169.000000	-4.422183	8.344131	0.657000	1264.79
350	joint	114	92.000000	117.000000	140.000000	164.000000	209.050000	-4.632432	15.809768	0.219000	1046.65
350	weekly_cases	114	92.000000	117.000000	140.000000	164.000000	209.050000	-4.632432	15.809768	0.219000	1046.65
357	joint	163	91.950000	116.000000	138.000000	163.000000	207.000000	-4.859597	14.855165	0.752000	1061.44
357	weekly_cases	163	91.950000	116.000000	138.000000	163.000000	207.000000	-4.859597	14.855165	0.752000	1061.44
364	joint	155	120.000000	153.000000	180.000000	208.000000	264.000000	-4.732735	15.377206	0.274000	1206.77
364	weekly_cases	155	120.000000	153.000000	180.000000	208.000000	264.000000	-4.732735	15.377206	0.274000	1206.77
371	joint	240	115.000000	143.000000	166.000000	191.000000	235.000000	-6.336781	52.160513	0.962000	408.12
371	weekly_cases	240	115.000000	143.000000	166.000000	191.000000	235.000000	-6.336781	52.160513	0.962000	408.12
378	joint	210	152.000000	185.000000	211.000000	243.000000	297.000000	-4.664498	10.212613	0.491000	1554.84
378	weekly_cases	210	152.000000	185.000000	211.000000	243.000000	297.000000	-4.664498	10.212613	0.491000	1554.84
385	joint	290	157.000000	191.000000	222.000000	259.000000	322.000000	-5.811600	41.421596	0.881000	741.31
385	weekly_cases	290	157.000000	191.000000	222.000000	259.000000	322.000000	-5.811600	41.421596	0.881000	741.31
392	joint	381	216.950000	274.000000	322.000000	373.000000	469.050000	-5.665551	35.415639	0.781500	1069.64
392	weekly_cases	381	216.950000	274.000000	322.000000	373.000000	469.050000	-5.665551	35.415639	0.781500	1069.64
399	joint	573	304.950000	376.750000	433.000000	505.000000	626.050000	-6.579343	86.158471	0.892500	689.69
399	weekly_cases	573	304.950000	376.750000	433.000000	505.000000	626.050000	-6.579343	86.158471	0.892500	689.69
406	joint	814	463.950000	560.000000	650.500000	745.250000	910.000000	-6.650555	99.754952	0.864500	863.98
406	weekly_cases	814	463.950000	560.000000	650.500000	745.250000	910.000000	-6.650555	99.754952	0.864500	863.98
413	joint	640	663.950000	799.500000	924.000000	1059.000000	1331.200000	-7.417414	197.514074	0.034500	471.82
413	weekly_cases	640	663.950000	799.500000	924.000000	1059.000000	1331.200000	-7.417414	197.514074	0.034500	471.82
420	joint	977	567.950000	693.000000	809.000000	934.250000	1153.000000	-6.665030	99.507839	0.808500	992.07
420	weekly_cases	977	567.950000	693.000000	809.000000	934.250000	1153.000000	-6.665030	99.507839	0.808500	992.07
427	joint	986	765.000000	936.000000	1070.000000	1238.000000	1522.050000	-6.328983	66.279335	0.345500	1383.78
427	weekly_cases	986	765.000000	936.000000	1070.000000	1238.000000	1522.050000	-6.328983	66.279335	0.345500	1383.78
434	joint	1072	799.900000	987.000000	1129.000000	1296.000000	1581.100000	-6.353481	61.625118	0.395500	1436.30
434	weekly_cases	1072	799.900000	987.000000	1129.000000	1296.000000	1581.100000	-6.353481	61.625118	0.395500	1436.30
441	joint	1498	847.850000	1039.000000	1204.000000	1372.250000	1703.100000	-7.292489	180.014953	0.850500	847.32
441	weekly_cases	1498	847.850000	1039.000000	1204.000000	1372.250000	1703.100000	-7.292489	180.014953	0.850500	847.32
448	joint	1601	1174.950000	1408.000000	1628.000000	1882.250000	2323.100000	-6.762984	83.209421	0.469000	1431.28
448	weekly_cases	1601	1174.950000	1408.000000	1628.000000	1882.250000	2323.100000	-6.762984	83.209421	0.469000	1431.28
455	joint	1652	1265.750000	1532.750000	1759.000000	2021.000000	2513.150000	-6.806613	99.271505	0.380500	1416.78
455	weekly_cases	1652	1265.750000	1532.750000	1759.000000	2021.000000	2513.150000	-6.806613	99.271505	0.380500	1416.78
462	joint	1688	1287.000000	1574.750000	1812.000000	2097.250000	2589.000000	-6.809334	106.478297	0.367500	1423.60
462	weekly_cases	1688	1287.000000	1574.750000	1812.000000	2097.250000	2589.000000	-6.809334	106.478297	0.367500	1423.60
469	joint	1651	1340.700000	1604.750000	1836.500000	2111.000000	2563.050000	-6.856087	125.333382	0.296000	1361.20
469	weekly_cases	1651	1340.700000	1604.750000	1836.500000	2111.000000	2563.050000	-6.856087	125.333382	0.296000	1361.20
476	joint	1314	1225.950000	1499.000000	1707.000000	1976.000000	2421.100000	-7.387437	259.095718	0.095500	795.01
476	weekly_cases	1314	1225.950000	1499.000000	1707.000000	1976.000000	2421.100000	-7.387437	259.095718	0.095500	795.01
483	joint	1058	961.000000	1169.000000	1324.000000	1500.000000	1781.100000	-6.920660	169.095101	0.122000	1005.33
483	weekly_cases	1058	961.000000	1169.000000	1324.000000	1500.000000	1781.100000	-6.920660	169.095101	0.122000	1005.33
490	joint	815	797.000000	942.000000	1079.000000	1206.000000	1449.250000	-7.069720	168.830826	0.068000	789.18
490	weekly_cases	815	797.000000	942.000000	1079.000000	1206.000000	1449.250000	-7.069720	168.830826	0.068000	789.18
497	joint	822	667.950000	797.000000	915.500000	1052.000000	1262.000000	-6.157469	62.281439	0.307500	1368.41
497	weekly_cases	822	667.950000	797.000000	915.500000	1052.000000	1262.000000	-6.157469	62.281439	0.307500	1368.41
504	joint	819	613.950000	751.000000	863.000000	997.000000	1215.200000	-6.087232	48.019078	0.397500	1429.82
504	weekly_cases	819	613.950000	751.000000	863.000000	997.000000	1215.200000	-6.087232	48.019078	0.397500	1429.82
511	joint	614	622.950000	763.000000	878.000000	1012.000000	1242.200000	-7.210809	182.622697	0.044500	529.22
511	weekly_cases	614	622.950000	763.000000	878.000000	1012.000000	1242.200000	-7.210809	182.622697	0.044500	529.22
518	joint	508	500.950000	618.000000	717.000000	821.000000	998.050000	-6.864164	139.527264	0.057500	562.24
518	weekly_cases	508	500.950000	618.000000	717.000000	821.000000	998.050000	-6.864164	139.527264	0.057500	562.24
525	joint	472	391.950000	499.000000	577.000000	668.000000	825.050000	-5.982325	65.097153	0.183500	1041.19
525	weekly_cases	472	391.950000	499.000000	577.000000	668.000000	825.050000	-5.982325	65.097153	0.183500	1041.19
532	joint	412	363.000000	438.000000	509.000000	591.000000	734.050000	-5.847611	59.841311	0.166500	1026.91
532	weekly_cases	412	363.000000	438.000000	509.000000	591.000000	734.050000	-5.847611	59.841311	0.166500	1026.91
539	joint	342	322.950000	389.750000	454.000000	521.000000	641.000000	-6.083721	70.586014	0.096500	765.41
539	weekly_cases	342	322.950000	389.750000	454.000000	521.000000	641.000000	-6.083721	70.586014	0.096500	765.41
546	joint	249	269.000000	328.000000	378.000000	441.000000	554.050000	-6.854296	94.352115	0.020500	392.56
546	weekly_cases	249	269.000000	328.000000	378.000000	441.000000	554.050000	-6.854296	94.352115	0.020500	392.56
553	joint	220	213.950000	256.000000	297.000000	346.250000	433.050000	-5.747096	51.021625	0.070500	732.34
553	weekly_cases	220	213.950000	256.000000	297.000000	346.250000	433.050000	-5.747096	51.021625	0.070500	732.34
560	joint	207	174.000000	214.000000	248.000000	290.000000	358.000000	-5.063085	25.845851	0.199000	1127.11
560	weekly_cases	207	174.000000	214.000000	248.000000	290.000000	358.000000	-5.063085	25.845851	0.199000	1127.11
567	joint	153	154.000000	194.000000	223.000000	260.000000	324.050000	-5.907406	48.906422	0.048000	521.36
567	weekly_cases	153	154.000000	194.000000	223.000000	260.000000	324.050000	-5.907406	48.906422	0.048000	521.36
574	joint	129	120.000000	150.750000	176.000000	204.000000	259.000000	-5.235131	30.348949	0.088500	744.48
574	weekly_cases	129	120.000000	150.750000	176.000000	204.000000	259.000000	-5.235131	30.348949	0.088500	744.48
581	joint	113	96.000000	116.000000	134.000000	154.000000	185.000000	-4.406591	12.614785	0.218500	1257.24
581	weekly_cases	113	96.000000	116.000000	134.000000	154.000000	185.000000	-4.406591	12.614785	0.218500	1257.24
588	joint	61	76.000000	93.750000	109.000000	123.000000	150.050000	-6.983724	36.112645	0.005000	200.96
588	weekly_cases	61	76.000000	93.750000	109.000000	123.000000	150.050000	-6.983724	36.112645	0.005000	200.96
595	joint	66	52.000000	67.000000	78.000000	89.000000	108.000000	-3.871712	7.015337	0.242500	1361.20
595	weekly_cases	66	52.000000	67.000000	78.000000	89.000000	108.000000	-3.871712	7.015337	0.242500	1361.20
602	joint	61	41.000000	53.000000	63.000000	72.000000	90.000000	-3.577450	3.356539	0.469000	1559.58
602	weekly_cases	61	41.000000	53.000000	63.000000	72.000000	90.000000	-3.577450	3.356539	0.469000	1559.58
609	joint	48	36.000000	47.000000	55.000000	64.000000	80.000000	-3.520836	4.318089	0.311000	1413.66
609	weekly_cases	48	36.000000	47.000000	55.000000	64.000000	80.000000	-3.520836	4.318089	0.311000	1413.66
616	joint	36	29.000000	38.000000	46.000000	53.000000	66.050000	-3.608192	5.791942	0.201000	1143.61
616	weekly_cases	36	29.000000	38.000000	46.000000	53.000000	66.050000	-3.608192	5.791942	0.201000	1143.61
623	joint	46	23.000000	31.000000	36.000000	43.000000	55.000000	-3.765606	5.655699	0.832500	1059.83
623	weekly_cases	46	23.000000	31.000000	36.000000	43.000000	55.000000	-3.765606	5.655699	0.832500	1059.83
630	joint	51	25.000000	33.000000	41.000000	49.000000	63.000000	-3.858969	5.979888	0.806000	1051.59
630	weekly_cases	51	25.000000	33.000000	41.000000	49.000000	63.000000	-3.858969	5.979888	0.806000	1051.59
637	joint	35	32.000000	42.000000	52.000000	62.250000	81.000000	-4.143786	10.682459	0.103000	702.79
637	weekly_cases	35	32.000000	42.000000	52.000000	62.250000	81.000000	-4.143786	10.682459	0.103000	702.79
644	joint	33	28.000000	37.000000	45.000000	54.000000	69.000000	-3.774793	7.368900	0.158000	925.90
644	weekly_cases	33	28.000000	37.000000	45.000000	54.000000	69.000000	-3.774793	7.368900	0.158000	925.90
651	joint	48	25.000000	34.000000	41.000000	50.000000	65.000000	-3.636867	4.047557	0.711500	1230.48
651	weekly_cases	48	25.000000	34.000000	41.000000	50.000000	65.000000	-3.636867	4.047557	0.711500	1230.48
658	joint	40	32.000000	43.000000	52.000000	62.000000	80.000000	-3.804163	7.203547	0.193500	1009.05
658	weekly_cases	40	32.000000	43.000000	52.000000	62.000000	80.000000	-3.804163	7.203547	0.193500	1009.05
665	joint	47	30.950000	41.000000	50.000000	60.000000	77.000000	-3.556145	3.555362	0.432000	1335.53
665	weekly_cases	47	30.950000	41.000000	50.000000	60.000000	77.000000	-3.556145	3.555362	0.432000	1335.53
672	joint	32	33.000000	44.000000	53.000000	64.000000	84.000000	-4.739026	14.717269	0.046000	414.48
672	weekly_cases	32	33.000000	44.000000	53.000000	64.000000	84.000000	-4.739026	14.717269	0.046000	414.48
679	joint	23	26.000000	34.000000	41.000000	49.000000	62.000000	-4.862796	13.022420	0.034000	343.18
679	weekly_cases	23	26.000000	34.000000	41.000000	49.000000	62.000000	-4.862796	13.022420	0.034000	343.18
686	joint	35	18.000000	25.000000	32.000000	39.000000	52.000000	-3.349316	2.770409	0.648500	1296.68
686	weekly_cases	35	18.000000	25.000000	32.000000	39.000000	52.000000	-3.349316	2.770409	0.648500	1296.68
693	joint	42	21.000000	29.000000	37.000000	46.000000	60.050000	-3.575519	3.639049	0.661500	1188.16
693	weekly_cases	42	21.000000	29.000000	37.000000	46.000000	60.050000	-3.575519	3.639049	0.661500	1188.16
700	joint	43	27.000000	37.000000	45.000000	55.000000	72.000000	-3.467246	3.294060	0.446000	1344.04
700	weekly_cases	43	27.000000	37.000000	45.000000	55.000000	72.000000	-3.467246	3.294060	0.446000	1344.04
707	joint	33	30.000000	41.000000	49.000000	59.000000	75.000000	-4.146977	10.576016	0.091500	697.86
707	weekly_cases	33	30.000000	41.000000	49.000000	59.000000	75.000000	-4.146977	10.576016	0.091500	697.86
714	joint	42	27.000000	36.000000	43.000000	52.000000	67.000000	-3.367257	2.893014	0.483000	1435.73
714	weekly_cases	42	27.000000	36.000000	43.000000	52.000000	67.000000	-3.367257	2.893014	0.483000	1435.73
721	joint	52	29.000000	38.000000	46.000000	57.000000	75.000000	-3.656216	4.041956	0.657000	1292.46
721	weekly_cases	52	29.000000	38.000000	46.000000	57.000000	75.000000	-3.656216	4.041956	0.657000	1292.46
728	joint	69	35.000000	46.000000	56.000000	67.000000	87.000000	-4.132678	7.594407	0.787500	1032.14
728	weekly_cases	69	35.000000	46.000000	56.000000	67.000000	87.000000	-4.132678	7.594407	0.787500	1032.14
735	joint	88	44.000000	57.000000	68.000000	80.000000	100.000000	-4.540828	12.030596	0.865500	877.05
735	weekly_cases	88	44.000000	57.000000	68.000000	80.000000	100.000000	-4.540828	12.030596	0.865500	877.05
742	joint	86	52.000000	66.000000	78.000000	90.250000	111.050000	-4.001222	5.629971	0.682500	1371.88
742	weekly_cases	86	52.000000	66.000000	78.000000	90.250000	111.050000	-4.001222	5.629971	0.682500	1371.88
749	joint	109	56.000000	70.000000	83.000000	98.000000	124.000000	-4.818038	15.544730	0.872500	808.77
749	weekly_cases	109	56.000000	70.000000	83.000000	98.000000	124.000000	-4.818038	15.544730	0.872500	808.77
756	joint	100	75.000000	95.000000	113.000000	133.000000	168.000000	-4.238654	8.926546	0.329000	1275.71
756	weekly_cases	100	75.000000	95.000000	113.000000	133.000000	168.000000	-4.238654	8.926546	0.329000	1275.71
763	joint	221	78.000000	98.000000	116.000000	137.000000	172.000000	-8.598414	85.341330	0.997000	55.78
763	weekly_cases	221	78.000000	98.000000	116.000000	137.000000	172.000000	-8.598414	85.341330	0.997000	55.78
770	joint	237	156.000000	195.000000	227.000000	261.000000	326.000000	-4.845980	12.170824	0.593000	1425.56
770	weekly_cases	237	156.000000	195.000000	227.000000	261.000000	326.000000	-4.845980	12.170824	0.593000	1425.56
777	joint	353	186.950000	229.000000	262.000000	304.250000	379.000000	-6.232858	58.207762	0.917000	624.72
777	weekly_cases	353	186.950000	229.000000	262.000000	304.250000	379.000000	-6.232858	58.207762	0.917000	624.72
784	joint	389	261.950000	328.000000	380.500000	441.000000	533.000000	-5.361369	19.835091	0.542500	1424.75
784	weekly_cases	389	261.950000	328.000000	380.500000	441.000000	533.000000	-5.361369	19.835091	0.542500	1424.75
791	joint	372	308.000000	376.000000	430.000000	491.000000	610.000000	-5.493185	35.731420	0.237500	1268.64
791	weekly_cases	372	308.000000	376.000000	430.000000	491.000000	610.000000	-5.493185	35.731420	0.237500	1268.64
798	joint	557	300.000000	360.000000	420.000000	485.000000	600.000000	-6.631407	87.704863	0.909500	635.43
798	weekly_cases	557	300.000000	360.000000	420.000000	485.000000	600.000000	-6.631407	87.704863	0.909500	635.43
805	joint	430	408.000000	504.000000	578.000000	660.000000	835.000000	-6.455277	97.163009	0.083000	726.27
805	weekly_cases	430	408.000000	504.000000	578.000000	660.000000	835.000000	-6.455277	97.163009	0.083000	726.27
812	joint	597	364.000000	440.000000	507.500000	583.250000	719.000000	-6.081217	52.075423	0.782000	1120.93
812	weekly_cases	597	364.000000	440.000000	507.500000	583.250000	719.000000	-6.081217	52.075423	0.782000	1120.93
819	joint	675	438.950000	536.000000	617.000000	712.250000	867.100000	-5.948837	40.730225	0.671000	1367.97
819	weekly_cases	675	438.950000	536.000000	617.000000	712.250000	867.100000	-5.948837	40.730225	0.671000	1367.97
826	joint	736	506.950000	623.000000	719.000000	831.000000	1022.000000	-5.962764	36.703318	0.543500	1460.73
826	weekly_cases	736	506.950000	623.000000	719.000000	831.000000	1022.000000	-5.962764	36.703318	0.543500	1460.73
833	joint	950	553.000000	681.000000	790.000000	913.000000	1110.050000	-6.622541	93.344542	0.803000	1017.98
833	weekly_cases	950	553.000000	681.000000	790.000000	913.000000	1110.050000	-6.622541	93.344542	0.803000	1017.98
840	joint	935	703.000000	849.000000	966.500000	1116.000000	1341.100000	-6.170618	48.640980	0.431500	1482.17
840	weekly_cases	935	703.000000	849.000000	966.500000	1116.000000	1341.100000	-6.170618	48.640980	0.431500	1482.17
847	joint	1054	656.950000	789.000000	892.000000	1015.000000	1218.000000	-6.597335	95.367019	0.812500	1147.48
847	weekly_cases	1054	656.950000	789.000000	892.000000	1015.000000	1218.000000	-6.597335	95.367019	0.812500	1147.48
854	joint	1056	696.900000	834.000000	940.000000	1063.250000	1237.000000	-6.375282	69.618274	0.741000	1381.85
854	weekly_cases	1056	696.900000	834.000000	940.000000	1063.250000	1237.000000	-6.375282	69.618274	0.741000	1381.85
861	joint	928	741.950000	898.000000	1031.000000	1176.250000	1465.050000	-6.240694	68.853487	0.302500	1395.08
861	weekly_cases	928	741.950000	898.000000	1031.000000	1176.250000	1465.050000	-6.240694	68.853487	0.302500	1395.08
868	joint	836	707.000000	861.000000	974.000000	1118.000000	1359.000000	-6.325128	86.715910	0.204500	1225.87
868	weekly_cases	836	707.000000	861.000000	974.000000	1118.000000	1359.000000	-6.325128	86.715910	0.204500	1225.87
875	joint	1034	652.800000	779.000000	884.000000	1010.000000	1235.000000	-6.571427	85.889955	0.785000	1162.50
875	weekly_cases	1034	652.800000	779.000000	884.000000	1010.000000	1235.000000	-6.571427	85.889955	0.785000	1162.50
882	joint	967	748.950000	898.000000	1026.000000	1176.000000	1426.050000	-6.203308	54.823528	0.374000	1492.84
882	weekly_cases	967	748.950000	898.000000	1026.000000	1176.000000	1426.050000	-6.203308	54.823528	0.374000	1492.84
